text,label
"chỉ có macdonald trong thành_phố . vị_trí trung_tâm , rất gần các đường_phố cũ của hà_nội . mở cửa_hàng ngày từ 7 giờ sáng đến nửa_đêm nhưng tầng 2 chỉ mở sau 10 giờ sáng . downstair không có nhiều bảng .",2
không đăt đơn cho khách . nhân_viên khinh người,0
tôi thường đến chi_nhánh này để uống thường_xuyên hơn là ăn . vì vn của mcdonald dựa trên mcdonalds australia nên thực_phẩm không thực_sự ngang_bằng so với mỹ hoặc canada của mcdonald . tôi sẽ đánh_giá thực_phẩm 610 .,1
gà ok burger bình_thường,1
"dịch_vụ khách_hàng khủng_khiếp . tôi đã đến đó để đến icecream đêm qua với người phụ_nữ của tôi và đặt mua oreos icecream nhưng các nhân_viên đáng ngạc_nhiên nói rằng họ không có cốc nhựa cho nó chỉ là cốc nhựa cho icecream tiêu_chuẩn . khi tôi hỏi về điều này , họ nói đùa rằng cốc nhựa của tôi ở trong đại_dương . nhân_viên được đào_tạo kém .",0
"sạch_sẽ , tươi",1
"nhân_viên dễ_thương nhiệt_tình ,",1
thức_ăn ít đa_dạng hơn,1
các máy làm rối_tung bất_kỳ tuỳ chỉnh bạn thực_hiện . điều này đã xảy ra nhiều lần vì_vậy tôi đã rời khỏi đây vì quá nhiều thời_gian và công_sức .,0
phong cach phục_vụ tất chuyen nghiệp chất_lượng ok,1
họ vẫn không biết làm thế_nào để làm khoai_tây chiên của mcdonald tốt,0
"bánh ngon , view đẹp , nên nhắc_nhở nhân_viên tạp_vụ",1
tiêu_chuẩn bình_thường của mcd . nhân_viên tốt và hữu_ích . mở_cửa cho đến nửa_đêm vào cuối tuần,1
gà ở đây rất ngon,2
nhận được đơn giao hàng ở xa gọi điện đến chốt đơn đỡ mất thời_gian chờ_đợi lấy đơn thì nhân_viên từ_chối nhận đơn qua điện_thoại . phục_vụ quá kém,0
ném ra rác ngay tại một vị khách . anh ấy bốc mùi rất nhiều thúc_đẩy sự thèm ăn,0
tôi thích nhiều loại nước sốt của họ . nhưng tôi không_thể tìm thấy menu gạo ở đây,2
phóng to kem tan chảy . sữa sheik là một người lộn_xộn ...,0
hiện_đại,1
đồng_ý,1
"tệ , quá đông , phục_vụ chưa tốt . đồ_ăn bình_thường , không bằng các hãng đồ_ăn nhanh khác . đặc_biệt kinh_khủng với tiếng ồn , sự mất trật_tự ở đây .",0
ngon lắm phục_vụ ok,1
thái_độ phục_vụ của nhân_viên rất_chi_là khó chiuh,0
nhân_viên tốt . quan_điểm đẹp . ngày_càng có nhiều dịch_vụ được cải_thiện .,1
"bẩn_thỉu . vị_trí tốt , một trong số_ít hơn 5 . gần hồ hoan kim .",0
thức_ăn bằng nhựa,0
tôi phải chờ hơn 1h để được phục_vụ phần mà tôi đã thanh_toán,2
rất ngon .,1
nơi tuyệt_vời để nghỉ_ngơi,1
"đồ_ăn ổn , tuy_nhiên quán đông , chờ_đợi rất lâu",2
rất thoải_mái . chúng_ta có_thể đặt_hàng trực_tuyến để không xếp_hàng . nhưng đôi_khi phục_vụ trong một thời_gian dài .,1
tôi đã ăn những tĩnh_mạch lớn và nó rất ngon,1
"cảm_nhận thấy giá tiền cao , vị cũng bình_thường chưa kể còn kẹo khăn giấy , và khi mua về sốt không được cho nhiều ... về phần vệ_sinh thì cũng không_trách , có mấy người ăn mà não để đâu",0
một nơi để nghỉ_ngơi một mảnh linh_hồn tôi ở hà_nội khi cô city life .,1
mình thuong mua drive through mang về nhưng toàn bị gói thiếu . tổng_cộng 3 lần . hôm_nay mua happy meal thì thiếu hambuger . gọi điện thì không bắt máy .,0
nơi có thiết_bị_đầu_cuối tự_phục_vụ . các nhân_viên biết cách nói tiếng anh và bạn có_thể yêu_cầu thực_đơn được viết bằng tiếng anh .,1
"chắc do mình thấy không hợp với vị gà mặn , ăn ngán .",2
bánh hamburger được nấu tươi và nó rất ngon .,1
nơi tốt để thư_giãn .,1
không_gian mát_mẻ,1
mcdonald trong vn không tốt như kfc,2
bạn phải thử gà cay giòn . cửa_hàng sạch và thoải_mái với một phần mccafe .,2
anh bạn có một mcdonald ở quảng_trường hà_nội,1
như mọi macdonal,2
nó là bình_thường . tôi yêu bánh_nướng xốp của mcdonald,1
"việt_nam là một quốc_gia hào_phóng trong việc hút thuốc , nhưng có những sinh_viên đại_học hút thuốc trong nhà ... nhân_viên không kiềm_chế .",2
thật tốt,1
ăn bình_thường,2
tôi mua gà khung giờ khoảng gần 22h đã sắp hàng rất lâu mới đêbs lượt mình vậy_mà chị bán không bán mà bán cho người đứng sau tôi với lý_do người này có phiếu sẳn phía ngoài nên ưu_tiên vậy tôi phải đợi đến khi nào hết ưu_tiên mới bán ak vậy yêu_cầu ghi bảng không bán cho những người mua không có phiếu ưu_tiên để khỏi mất thời_gian người mua giống như ăn_xin tôi ăn gà rán đã lâu lắm mới thấy trường_hợp lạ như_vậy .... tôi thật_sự thất_vọng với gà rán nổi_tiếng như_thế .... tôi sẽ không bao_giờ ghé ăn với tâm_trạng vừa bực_mình vừa tốn tiền,0
món ăn_ở mcdonald tphcm so với ở hà_nội thì bên tphcm ngon hơn và có nhiều chi_nhánh mcdonald hơn và nhân_viên tốt hơn nhưng hà_nội thì cụng khá là ngon nhưng nhân_viên và bảo_vệ hơi tệ chút . mà vị_trí dễ tìm và cũng rất đẹp .,2
"đồ_ăn , không_gian vẫn ổn nhưng trải_nghiệm dịch_vụ rất tệ . mình và bạn đi buổi tối ngồi tầng trên vì tầng dưới đã kín người , lúc chuẩn_bị ăn xong thay_vì nhân_viên đến nhắc bọn mình tầng trên gần đến giờ đóng_cửa thì ok bọn mình sẵn_sàng dọn_dẹp đi về vì cơ_bản tụi mình không biết giờ đóng lầu trên của chi_nhánh này . đằng này không biết bạn nhân_viên nào kêu hai bé gái đến chỗ bọn mình rồi nói_năng rất mất lịch_sự bảo đuổi khách trong khi vẫn còn vài bàn khách gần đó xong lúc bọn mình đang dọn bàn thì có một_vài bạn nhân_viên vừa dọn_dẹp vừa nhìn chằm_chằm tụi mình thái_độ rất khó_chịu . nói_chung bọn mình cũng sơ_ý không tìm_hiểu giờ đóng lầu trên của quán nhưng cách xử_lý của quán thiếu tôn_trọng thật_sự , thay_vì nhắc_nhở thiện_chí thì lại lôi trẻ_con ra chửi khách_hàng lúc đó ngoài bàn tụi mình ra thì vẫn còn vài bàn của cô_chú khác nhưng thay_vì nhân_viên đến nhắc_nhở toàn_bộ thì lại chỉ để con_nít đến thẳng bàn tụi mình nói_năng lớn_tiếng đuổi khách hay do thấy bọn mình trẻ nên dễ ăn_hiếp với không_gian và chất_lượng món ăn của một hãng thức_ăn nhanh nổi_tiếng như_vậy mình mong quán xem_xét cải_thiện lại chất_lượng dịch_vụ cho xứng_đáng để không còn khách_hàng nào có trải_nghiệm tồi_tệ như bị xem_thường kiểu này .",0
"cửa_hàng đầu_tiên của mcdonald ở việt_nam . bãi đậu xe_bãi đậu xe_đạp rộng_rãi nên tôi thường sử_dụng nó với trẻ_em . bạn có_thể lái_xe qua xe_đạp của bạn . nó thường đầy_đủ vào cuối tuần . mcdonald là các thành_phần và phương_pháp nấu_ăn tương_tự . hương_vị là phổ_quát . chúng_tôi cũng có com gạo và hamburger bento chỉ có sẵn ở châu_á . ngoài_ra còn có một khu_vực chỗ ngồi tầng hai cho trẻ_em chơi . cửa_hàng được làm sạch khá nhiều sau giờ cao_điểm . đã có những bình_luận như các bảng bị bẩn và các nhân_viên cửa_hàng có_vẻ buồn chán , nhưng điều này là bình_thường ở nước_ngoài . và đó là một nhà_hàng thức_ăn nhanh . tôi quên đặt vật_phẩm vào_khoảng hai lần khi tôi lấy nó ra . đã thêm 20216 gần đây , tôi đã mua một chiếc khoai_tây l có kích_thước và chỉ một_nửa trong số chúng đến . lừa_đảo . đây không phải là ở đó , phải không tôi tự hỏi nếu nó sẽ không được sửa_chữa khi tôi hơi bận_rộn và công_việc của tôi trở_nên cẩu_thả ngay_lập_tức . tôi luôn quên đặt các mặt_hàng vào . đã thêm 10122022 gần đây , cả potato l và mình trông như thế_này . cửa_hàng_đường nguyễn_hue ở bên trong tốt .",1
"không_gian hạn_chế , bãi đỗ xe cũng hạn_chế",0
thức_ăn ngon nhưng gián đang chuyển vùng . không chắc_chắn nếu họ thậm_chí có_mặt trong nhà_bếp . ai biết được thức_ăn là vệ_sinh .,0
"quán đẹp nhưng trên lầu rất rất ồn , mở nhạc rất là to luôn dù mình đã đeo tai nghe vẫn còn ồn phòng tổ_chức tiệc sinh_nhật không cách_âm để nhạc lấn ra ngoài âm_thanh hổn tạp . mình đi ăn gà nhưng cứ ngỡ đi tiệc cưới ở dưới quê",0
thái_độ nhân_viên không tốt khinh_thường khách_hàng nói_chuyện thiếu tôn_trọng với khách_hàng,0
gà ngon,1
địa_điểm tốt để ăn_uống nhanh,1
"tránh thứ tư , bạn sẽ hiểu tại_sao :khuôn mặt rạng rỡ với đôi mắt cười:",2
đông_đúc và không được làm sạch mặc_dù lớn nhưng vẫn cần một_số quản_lý,2
bánh hamberger rất ngon,1
"nếu đây là mcdonalds , trong đó hà_nội phải có , thì đó là một nhánh quá nhỏ . và vị_trí này đầy chiều chủ_nhật chất_lượng là trung_bình đến xấu .",0
có_lẽ mc donalds sạch nhất của vn . tốt . nhân_viên hữu_ích .,1
gà ở đây rất ngon,2
"burger tạm ổn nhưng cơm bò , cơm trứng thì dở tệ , ngọt ngọt như ăn chè xôi ấy hic",2
qua nây rât rông co bai cho xe 4 banh quan ban 2424 ngay vong xoay điên biên phu,1
không_gian hẹp,2
hầu_như luôn_luôn nhưng cũng là một ốc_đảo phương tây,2
"mcdonald , là mcdonald mcdonald",2
thật tốt khi có tầng hai .,2
chỉ là như_vậy,2
"chúng_tôi đã đi xem nếu nó sẽ giống nhau ở việt_nam . chúng_tôi phát_hiện ra , nó giống_hệt nhau . chỉ lâu hơn một_chút là xếp_hàng , bởi_vì nó là một nơi phổ_biến , và một thứ nữa nước sốt tự_phục_vụ ...",2
mua burger combo for 3 nhận về toàn gà . lừa_đảo thiệt,0
"thức_ăn hơi giản_dị , hương_vị tương_tự như của đài_loan",2
"tôi thích mcnugget của họ và họ có thực_đơn đặc_biệt cho gạo gà rán , với nhiều lựa_chọn nước sốt hơn nhưng thức_ăn nhanh chưa bao_giờ là thứ tôi thích ở hà_nội vì có rất nhiều lựa_chọn tốt hơn lành_mạnh hơn nếu bạn kiểm_tra các đường_phố quý . nhưng bạn muốn cắn một miếng ở đây , tôi khuyên bạn nên kiểm_tra lotteria , một thương_hiệu khác của hàn_quốc với món gà tuyệt_vời .",2
"nice location , strong wifi and probably the best ice cream ive had in hanoi",1
"bây_giờ là lần thứ 3 , tôi đã đặt_hàng một cái gì đó từ nơi này và nhận được một_cái gì đó ngắn với tài_xế grab . tôi trả thêm tiền cho một chiếc burger kép và chỉ nhận được 1 pattie . lần thứ 3 bây_giờ . về cơ_bản , họ nợ tôi 105k .... sẽ không sử_dụng chúng nữa",0
"khoai mặn , nv cho muối 2 lần , biết mà vẫn đem ra bán cho khách",0
thai đô,0
nha hang mac donalds ngay vong xoay điên biên phu_quân 1 . rông rai va sach . đông khach . phuc vu nhiêt tinh . co chô đâu xe_hơi va giư xe găn may miên phi . gia không măc lăm . co điêu la vân con sư dung cac ly va đô nhưa dung môt lân rât nhiêu . mong nha hang sư dung cac vât liêu thân thiên vơi môi trương nhiêu hơn thi rât hay .,1
"mcdonald bẩn_thỉu nhất mà tôi từng thấy tầng dưới là xấu , nhưng trên lầu là khủng_khiếp . sàn nhà là một sân trượt_băng dầu thật , nhà_vệ_sinh bẩn_thỉu và chúng_tôi đã đến đó vào đầu ngày nên tôi sợ khi nghĩ rằng nó sẽ tệ đến mức nào sau_này . tuy_nhiên , thực_phẩm đã như mong_đợi",2
có một khoản phí 1.0 dong cho việc sử_dụng phòng tắm ...... người dùng có nhiều người_dân địa_phương hơn người nước_ngoài ...,1
"tôi đã mệt_mỏi khi đi bộ vào buổi sáng , nhưng tôi đã có_thể nghỉ_ngơi nhàn_nhã . đó là một hương_vị phổ_quát",1
"mcd điển_hình . thời_gian chúng_tôi đã ở đó , họ đã bỏ_qua dịch_vụ bàn do thiếu_hụt cá_nhân . chỉ có hai nhà_vệ_sinh . cần_thiết để đưa ra .",2
quá đông,0
"tuy_nhiên , so với các nhà_hàng việt_nam , thật đáng tiếc khi có một_số điểm nhờn .",2
nhà_hàng đẹp trên toàn_cầu giống như nó :OK tay:,1
"hôm_nay 26 tháng 4 2019 , em gọi phần ăn gồm 1 miếng gà rán 1 khoai_tây chiên và 1 coke vừa và lúc sau nhà_hàng ship cho e 1 miếng gà rán và cơm tốn tiền , mọi người đừng mua ở đây",0
"không thân_thiện , chậm_chạp , không có nụ cười nhân_viên nào cả lô vàng cũng đang đi bộ xung_quanh trò_chuyện nhân_viên chạm vào điện_thoại_di_động dịch_vụ khách_hàng ở xa nhật_bản",0
chúng_tôi với bạn_bè của tôi đã đến thăm nơi này . hương_vị trong macdonalds này là tuyệt_vời . nhưng thật không may trong 37 giờ sau khi chúng_tôi thưởng_thức bữa ăn của chúng_tôi . chúng_tôi đã gặp vấn_đề như một bệnh tiêu_chảy và chúng_tôi không_thể ngăn_chặn nó trong hai ngày . bạn có_thể vui_lòng kiểm_tra chỗ của bạn để được vệ_sinh cảm_ơn .,0
"quán đông , đồ uống ngon hơn đồ_ăn . views tốt . nhân_viên phục_vụ bình_thường .",1
"đơn ra nhanh , ăn ngon_miệng , hàng hơi bé . cuối tuần nên nhà mình chuyển qua mang đi các bạn vui_vẻ đóng đồ",1
"túi khoai_tây chiên luôn_luôn trống một_nửa mcdonald việt_nam là một trò lừa_đảo ở mọi nơi khác trên thế_giới , chiếc túi nhiều hơn đầy_đủ",0
"khoai mặn , nv cho muối 2 lần , biết mà vẫn đem ra bán cho khách",0
"buồn ơi_là buồn . burger thì không có 1 cọng rau , miếng phomat thì chảy xệ , miếng bánh kẹp thì xốp bóp phát là vỡ . khoai_tây chiên thì yểu xìu . nói_chung là lần đầu_tiên ăn lại sau hơn 9 năm thì mcdonald vẫn tệ như ngày nào .",0
mcdonald sẽ không làm_bạn thất_vọng,1
thật tuyệt ...,1
"nó chỉ là một mcdonald . mcspicy rất ngon , hãy cẩn_thận",2
