Review,Sentiment,tokenized_text,emoji to text,emoji to text + stopwords
"ban lãnh đạo ngày càng tệ, chất lượng đào tạo nhân viên ngày càng kém. khuyến mãi hời hợt, lừa dối khách hàng. không nhận được khuyến mãi khi lần đầu tải app như quảng cáo, khuyến mãi còn hạn nhưng tự biến mất trên app ghi là không giới hạn người dùng nhưng nv lại nói ngược lại. marketing tồi quá",0,"ban lãnh_đạo ngày_càng tệ , chất_lượng đào_tạo nhân_viên ngày_càng kém . khuyến_mãi hời_hợt , lừa_dối khách_hàng . không nhận được khuyến_mãi khi lần đầu tải app như quảng_cáo , khuyến_mãi còn hạn nhưng tự biến mất trên app ghi là không giới_hạn người dùng nhưng nv lại nói ngược_lại . marketing tồi quá","ban lãnh_đạo ngày_càng tệ , chất_lượng đào_tạo nhân_viên ngày_càng kém . khuyến_mãi hời_hợt , lừa_dối khách_hàng . không nhận được khuyến_mãi khi lần đầu tải app như quảng_cáo , khuyến_mãi còn hạn nhưng tự biến mất trên app ghi là không giới_hạn người dùng nhưng nv lại nói ngược_lại . marketing tồi quá",ban lãnh_đạo ngày_càng tệ chất_lượng đào_tạo nhân_viên ngày_càng kém khuyến_mãi hời_hợt lừa_dối khách_hàng khuyến_mãi tải app quảng_cáo khuyến_mãi hạn biến app ghi giới_hạn nv ngược_lại marketing tồi
làm đồ chậm còn thái độ với khách,0,làm đồ chậm còn thái_độ với khách,làm đồ chậm còn thái_độ với khách,đồ chậm thái_độ
"làm quá lâu, nhân viên a mập áo trắng khiếm nhã.",0,"làm quá lâu , nhân_viên a mập áo trắng khiếm_nhã .","làm quá lâu , nhân_viên a mập áo trắng khiếm_nhã .",nhân_viên a mập áo trắng khiếm_nhã
"dịch vụ khách hàng khủng khiếp. tôi đã đến đó để đến icecream đêm qua với người phụ nữ của tôi và đặt mua oreos icecream nhưng các nhân viên đáng ngạc nhiên nói rằng họ không có cốc nhựa cho nó chỉ là cốc nhựa cho icecream tiêu chuẩn. khi tôi hỏi về điều này, họ nói đùa rằng cốc nhựa của tôi ở trong đại dương. nhân viên được đào tạo kém.",0,"dịch_vụ khách_hàng khủng_khiếp . tôi đã đến đó để đến icecream đêm qua với người phụ_nữ của tôi và đặt mua oreos icecream nhưng các nhân_viên đáng ngạc_nhiên nói rằng họ không có cốc nhựa cho nó chỉ là cốc nhựa cho icecream tiêu_chuẩn . khi tôi hỏi về điều này , họ nói đùa rằng cốc nhựa của tôi ở trong đại_dương . nhân_viên được đào_tạo kém .","dịch_vụ khách_hàng khủng_khiếp . tôi đã đến đó để đến icecream đêm qua với người phụ_nữ của tôi và đặt mua oreos icecream nhưng các nhân_viên đáng ngạc_nhiên nói rằng họ không có cốc nhựa cho nó chỉ là cốc nhựa cho icecream tiêu_chuẩn . khi tôi hỏi về điều này , họ nói đùa rằng cốc nhựa của tôi ở trong đại_dương . nhân_viên được đào_tạo kém .",dịch_vụ khách_hàng khủng_khiếp icecream phụ_nữ mua oreos icecream nhân_viên ngạc_nhiên cốc nhựa cốc nhựa icecream tiêu_chuẩn đùa cốc nhựa đại_dương nhân_viên đào_tạo kém
ai có thể tìm thấy sự khác biệt ..,0,ai có_thể tìm thấy sự khác_biệt ..,ai có_thể tìm thấy sự khác_biệt ..,có_thể khác_biệt ..
"hôm nay 26 tháng 4 2019, em gọi phần ăn gồm 1 miếng gà rán 1 khoai tây chiên và 1 coke vừa và lúc sau nhà hàng ship cho e 1 miếng gà rán và cơm tốn tiền, mọi người đừng mua ở đây",0,"hôm_nay 26 tháng 4 2019 , em gọi phần ăn gồm 1 miếng gà rán 1 khoai_tây chiên và 1 coke vừa và lúc sau nhà_hàng ship cho e 1 miếng gà rán và cơm tốn tiền , mọi người đừng mua ở đây","hôm_nay 26 tháng 4 2019 , em gọi phần ăn gồm 1 miếng gà rán 1 khoai_tây chiên và 1 coke vừa và lúc sau nhà_hàng ship cho e 1 miếng gà rán và cơm tốn tiền , mọi người đừng mua ở đây",hôm_nay 26 4 2019 gọi 1 miếng gà rán 1 khoai_tây chiên 1 coke nhà_hàng ship e 1 miếng gà rán cơm tốn tiền đừng mua
làm thiếu món hoài,0,làm thiếu món hoài,làm thiếu món hoài,món hoài
xem ra cho tổn thương đường ruột vệ sinh để xem xét nghiêm túc.,0,xem_ra cho tổn_thương đường ruột vệ_sinh để xem_xét nghiêm_túc .,xem_ra cho tổn_thương đường ruột vệ_sinh để xem_xét nghiêm_túc .,xem_ra tổn_thương đường ruột vệ_sinh xem_xét nghiêm_túc
"nhân viên nhiệt tình, đồ ăn ngon, thực sự không có gì để chê cho đến khi ra về và bị bảo vệ chửi té tát vào mặt. mình cả đợi món cả ăn hết tầm 1 tiếng và đến lúc ra về bị bảo vệ chửi, ông cho là mình để xe ở đây ăn xong và đi nơi khác rồi mới quay lại cho dù mình đã giải thích. thực sự rất thích nơi này nhưng chắc đây sẽ là lần cuối mình đến đây.",0,"nhân_viên nhiệt_tình , đồ_ăn ngon , thực_sự không có gì để chê cho đến khi ra về và bị bảo_vệ chửi té_tát vào mặt . mình cả đợi món cả ăn hết tầm 1 tiếng và đến lúc ra về bị bảo_vệ chửi , ông cho là mình để xe ở đây ăn xong và đi nơi khác rồi mới quay lại cho_dù mình đã giải_thích . thực_sự rất thích nơi này nhưng chắc đây sẽ là lần cuối mình đến đây .","nhân_viên nhiệt_tình , đồ_ăn ngon , thực_sự không có gì để chê cho đến khi ra về và bị bảo_vệ chửi té_tát vào mặt . mình cả đợi món cả ăn hết tầm 1 tiếng và đến lúc ra về bị bảo_vệ chửi , ông cho là mình để xe ở đây ăn xong và đi nơi khác rồi mới quay lại cho_dù mình đã giải_thích . thực_sự rất thích nơi này nhưng chắc đây sẽ là lần cuối mình đến đây .",nhân_viên nhiệt_tình đồ_ăn ngon chê bảo_vệ chửi té_tát mặt đợi món tầm 1 tiếng bảo_vệ chửi xe xong cho_dù giải_thích
kinh thương người khac,0,kinh thương người khac,kinh thương người khac,kinh thương khac
"nhân viên rất nhiều mà toàn làm việc riêng. không hướng dẫn khách mua hàng chỗ nào, thanh toán ra sao để khách đợi một lúc lâu mới có người ra hỏi... chán cho 1 thương hiệu toàn cầu.",0,"nhân_viên rất nhiều mà toàn làm_việc riêng . không hướng_dẫn khách mua hàng chỗ nào , thanh_toán ra sao để khách đợi một lúc lâu mới có người ra hỏi ... chán cho 1 thương_hiệu toàn_cầu .","nhân_viên rất nhiều mà toàn làm_việc riêng . không hướng_dẫn khách mua hàng chỗ nào , thanh_toán ra sao để khách đợi một lúc lâu mới có người ra hỏi ... chán cho 1 thương_hiệu toàn_cầu .",nhân_viên toàn làm_việc hướng_dẫn mua hàng chỗ thanh_toán đợi ... chán 1 thương_hiệu toàn_cầu
không có tùy chọn veg nào ở đó,0,không có tuỳ chọn veg nào ở đó,không có tuỳ chọn veg nào ở đó,tuỳ veg
bánh mì kẹp thịt mcdonalds tồi tệ nhất mà tôi từng có.,0,bánh_mì kẹp thịt mcdonalds tồi_tệ nhất mà tôi từng có .,bánh_mì kẹp thịt mcdonalds tồi_tệ nhất mà tôi từng có .,bánh_mì kẹp thịt mcdonalds tồi_tệ
cheeseburger deluxe cheeseburger thông thường trông như thế nào,0,cheeseburger deluxe cheeseburger thông_thường trông như_thế_nào,cheeseburger deluxe cheeseburger thông_thường trông như_thế_nào,cheeseburger deluxe cheeseburger thông_thường trông như_thế_nào
"bẩn thỉu. vị trí tốt, một trong số ít hơn 5. gần hồ hoan kim.",0,"bẩn_thỉu . vị_trí tốt , một trong số_ít hơn 5 . gần hồ hoan kim .","bẩn_thỉu . vị_trí tốt , một trong số_ít hơn 5 . gần hồ hoan kim .",bẩn_thỉu vị_trí số_ít 5 hồ hoan kim
"khu vực ăn uống trên lầu hôi thối vì ac không được bảo dưỡng và cửa sổ được đóng đinh. sàn nhà trơn từ dầu của thực phẩm rơi. vẫn còn thức ăn và các mô trên sàn nhà, việc làm sạch dường như dừng lại khi mặt bàn trống ..",0,"khu_vực ăn_uống trên lầu hôi_thối vì ac không được bảo_dưỡng và cửa_sổ được đóng đinh . sàn nhà trơn từ dầu của thực_phẩm rơi . vẫn còn thức_ăn và các mô trên sàn nhà , việc_làm sạch dường_như dừng lại khi mặt bàn trống ..","khu_vực ăn_uống trên lầu hôi_thối vì ac không được bảo_dưỡng và cửa_sổ được đóng đinh . sàn nhà trơn từ dầu của thực_phẩm rơi . vẫn còn thức_ăn và các mô trên sàn nhà , việc_làm sạch dường_như dừng lại khi mặt bàn trống ..",khu_vực ăn_uống lầu hôi_thối ac bảo_dưỡng cửa_sổ đóng đinh sàn trơn dầu thực_phẩm rơi thức_ăn mô sàn việc_làm sạch dường_như dừng mặt bàn trống ..
"xin chút tương ớt nói là không có cho phép , họp rồi không đáp ứng nhu cầu của khách, về tới nhà không tương ớt ăn luôn, cảm thấy làm nghề này căng thẳng quá thì chuyển nghề khác mà làm, nhân viên đeo kính áo màu sám",0,"xin chút tương_ớt nói là không có cho_phép , họp rồi không đáp_ứng nhu_cầu của khách , về tới nhà không tương_ớt ăn luôn , cảm_thấy làm nghề này căng_thẳng quá thì chuyển nghề khác mà làm , nhân_viên đeo kính áo màu sám","xin chút tương_ớt nói là không có cho_phép , họp rồi không đáp_ứng nhu_cầu của khách , về tới nhà không tương_ớt ăn luôn , cảm_thấy làm nghề này căng_thẳng quá thì chuyển nghề khác mà làm , nhân_viên đeo kính áo màu sám",chút tương_ớt cho_phép họp đáp_ứng nhu_cầu tương_ớt nghề căng_thẳng nghề nhân_viên đeo kính áo màu sám
"cũng là 1 thương hiệu nổi tiếng của nước ngoài, nhưng sao lại có 1 số nhân viên cực kỳ mất dạy. phải chăng khâu training có vấn đề",0,"cũng là 1 thương_hiệu nổi_tiếng của nước_ngoài , nhưng sao lại có 1 số nhân_viên cực_kỳ mất_dạy . phải_chăng khâu training có vấn_đề","cũng là 1 thương_hiệu nổi_tiếng của nước_ngoài , nhưng sao lại có 1 số nhân_viên cực_kỳ mất_dạy . phải_chăng khâu training có vấn_đề",1 thương_hiệu nổi_tiếng nước_ngoài 1 nhân_viên cực_kỳ mất_dạy phải_chăng khâu training vấn_đề
đồ ăn có sinh vật lạ,0,đồ_ăn có sinh_vật lạ,đồ_ăn có sinh_vật lạ,đồ_ăn sinh_vật lạ
"rất là bực mình về chuyện gửi xe tại đây, phải có bill mới được giữ xe free, mình với bạn đi 2 xe nhưng ăn cùng 1 bill thì bị người giữ xe hỏi xét nét, giọng trên trời quá, không lẽ ăn 2 người phải 2 bill hay xét camera đi cùng nhau à muốn phân biệt khách gửi xe vô ăn hay gửi xe nhờ thì làm sao coi cho được thì làm. khác hẳn mc donald quang trung, nhân viên giữ xe tử tế, dẫn cả xe cho khách và luôn niềm nở. khong bao giờ quay trở lại mc donald này 1 lần nào nữa",0,"rất là bực_mình về chuyện gửi xe tại đây , phải có bill mới được giữ xe free , mình với bạn đi 2 xe nhưng ăn cùng 1 bill thì bị người giữ xe hỏi xét_nét , giọng trên trời quá , không_lẽ ăn 2 người phải 2 bill hay xét camera đi cùng nhau à muốn phân_biệt khách gửi xe vô ăn hay gửi xe nhờ thì làm_sao coi cho được thì làm . khác hẳn mc donald quang trung , nhân_viên giữ xe tử_tế , dẫn cả xe cho khách và luôn niềm_nở . khong bao_giờ quay trở_lại mc donald này 1 lần nào nữa","rất là bực_mình về chuyện gửi xe tại đây , phải có bill mới được giữ xe free , mình với bạn đi 2 xe nhưng ăn cùng 1 bill thì bị người giữ xe hỏi xét_nét , giọng trên trời quá , không_lẽ ăn 2 người phải 2 bill hay xét camera đi cùng nhau à muốn phân_biệt khách gửi xe vô ăn hay gửi xe nhờ thì làm_sao coi cho được thì làm . khác hẳn mc donald quang trung , nhân_viên giữ xe tử_tế , dẫn cả xe cho khách và luôn niềm_nở . khong bao_giờ quay trở_lại mc donald này 1 lần nào nữa",bực_mình gửi xe bill xe free 2 xe 1 bill xe xét_nét giọng trời không_lẽ 2 2 bill xét camera phân_biệt gửi xe vô gửi xe làm_sao coi hẳn mc donald quang trung nhân_viên xe tử_tế xe niềm_nở khong bao_giờ trở_lại mc donald 1
chờ món ăn rất lâu,0,chờ món ăn rất lâu,chờ món ăn rất lâu,chờ món
bao bì của bạn chỉ là sự kinh tởm động vật sẽ ăn thực phẩm này bạn cần để thuê những người có thể làm một công việc rất đơn giản mà doanh nghiệp của bạn có quản lý rất kém nếu tôi có thể cho bạn những ngôi sao tôi sẽ xứng đáng với 0 sao,0,bao_bì của bạn chỉ là sự kinh_tởm động_vật sẽ ăn thực_phẩm này bạn cần để thuê những người có_thể làm một công_việc rất đơn_giản mà doanh_nghiệp của bạn có quản_lý rất kém nếu tôi có_thể cho bạn những ngôi_sao tôi sẽ xứng_đáng với 0 sao,bao_bì của bạn chỉ là sự kinh_tởm động_vật sẽ ăn thực_phẩm này bạn cần để thuê những người có_thể làm một công_việc rất đơn_giản mà doanh_nghiệp của bạn có quản_lý rất kém nếu tôi có_thể cho bạn những ngôi_sao tôi sẽ xứng_đáng với 0 sao,bao_bì kinh_tởm động_vật thực_phẩm thuê có_thể công_việc đơn_giản doanh_nghiệp quản_lý kém có_thể ngôi_sao xứng_đáng 0
đồ ăn khá ổn. nhưng chất lượng phục vụ rất tệ. tệ từ quản lý đến phục vụ.,0,đồ_ăn khá ổn . nhưng chất_lượng phục_vụ rất tệ . tệ từ quản_lý đến phục_vụ .,đồ_ăn khá ổn . nhưng chất_lượng phục_vụ rất tệ . tệ từ quản_lý đến phục_vụ .,đồ_ăn ổn chất_lượng phục_vụ tệ tệ quản_lý phục_vụ
"dịch vụ của mcdonald không tốt những ngày này. nó sẽ phải chờ khá lâu và gây ra lỗi trong sản phẩm. dịch vụ này rất tốt và dịch vụ này tốt trong quá khứ, nhưng ngày nay nó khá tệ.",0,"dịch_vụ của mcdonald không tốt những ngày này . nó sẽ phải chờ khá lâu và gây ra lỗi trong sản_phẩm . dịch_vụ này rất tốt và dịch_vụ này tốt trong quá_khứ , nhưng ngày_nay nó khá tệ .","dịch_vụ của mcdonald không tốt những ngày này . nó sẽ phải chờ khá lâu và gây ra lỗi trong sản_phẩm . dịch_vụ này rất tốt và dịch_vụ này tốt trong quá_khứ , nhưng ngày_nay nó khá tệ .",dịch_vụ mcdonald chờ lỗi sản_phẩm dịch_vụ dịch_vụ quá_khứ ngày_nay tệ
